folder,samples,train,test,task
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,0.9994612068965517,w_cs
original_oPE,306,1.0,0.9989224137931034,w_cs
original_oPE,306,1.0,0.9994612068965517,w_cs
original_oPE,306,1.0,0.9989224137931034,w_cs
original_oPE,306,1.0,0.9994612068965517,w_cs
original_oPE,306,1.0,0.9994612068965517,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,0.9989224137931034,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,0.9973060344827587,w_cs
original_oPE,306,1.0,0.9994612068965517,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,0.9994612068965517,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,306,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,382,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
