folder,samples,train,test,task
2700,100,1.0,1.0,w_nw
2700,100,0.5252525252525253,0.5252525252525253,w_nw
2700,100,0.9090909090909091,0.9090909090909091,w_nw
2700,100,0.5252525252525253,0.5252525252525253,w_nw
2700,100,0.9595959595959596,0.9595959595959596,w_nw
2700,100,0.5252525252525253,0.5252525252525253,w_nw
2700,100,0.98989898989899,0.98989898989899,w_nw
2700,100,1.0,1.0,w_nw
2700,100,1.0,1.0,w_nw
2800,100,1.0,1.0,w_nw
2800,100,0.9191919191919192,0.9191919191919192,w_nw
2800,100,0.5151515151515151,0.5151515151515151,w_nw
2800,100,1.0,1.0,w_nw
2800,100,0.9090909090909091,0.9090909090909091,w_nw
2800,100,1.0,1.0,w_nw
2800,100,1.0,1.0,w_nw
2800,100,0.9696969696969697,0.9696969696969697,w_nw
2800,100,1.0,1.0,w_nw
2800,100,0.7171717171717171,0.7171717171717171,w_nw
2900,100,1.0,1.0,w_nw
2900,100,1.0,1.0,w_nw
2900,100,1.0,1.0,w_nw
2900,100,0.7171717171717171,0.7171717171717171,w_nw
2900,100,0.5151515151515151,0.5151515151515151,w_nw
2900,100,0.5151515151515151,0.5151515151515151,w_nw
2900,100,0.5454545454545454,0.5454545454545454,w_nw
2900,100,1.0,1.0,w_nw
2900,100,1.0,1.0,w_nw
2900,100,1.0,1.0,w_nw
3000,100,1.0,1.0,w_nw
3000,100,1.0,1.0,w_nw
3000,100,0.5757575757575758,0.5757575757575758,w_nw
3000,100,1.0,1.0,w_nw
3000,100,0.5858585858585859,0.5858585858585859,w_nw
3000,100,1.0,1.0,w_nw
3000,100,1.0,1.0,w_nw
3000,100,1.0,1.0,w_nw
3000,100,0.5252525252525253,0.5252525252525253,w_nw
3000,100,1.0,1.0,w_nw
3100,100,1.0,1.0,w_nw
3100,100,0.48484848484848486,0.48484848484848486,w_nw
3100,100,1.0,1.0,w_nw
3100,100,0.98989898989899,0.98989898989899,w_nw
3100,100,0.5151515151515151,0.5151515151515151,w_nw
3100,100,0.98989898989899,0.98989898989899,w_nw
3100,100,0.8484848484848485,0.8484848484848485,w_nw
3100,100,0.8181818181818182,0.8181818181818182,w_nw
3100,100,1.0,1.0,w_nw
3100,100,1.0,1.0,w_nw
3200,100,0.5050505050505051,0.5050505050505051,w_nw
3200,100,0.9393939393939394,0.9393939393939394,w_nw
3200,100,1.0,1.0,w_nw
3200,100,1.0,1.0,w_nw
3200,100,1.0,1.0,w_nw
3200,100,0.7171717171717171,0.7171717171717171,w_nw
3200,100,0.5050505050505051,0.5050505050505051,w_nw
3200,100,1.0,1.0,w_nw
3200,100,0.5050505050505051,0.5050505050505051,w_nw
3200,100,1.0,1.0,w_nw
3300,100,0.5151515151515151,0.5151515151515151,w_nw
3300,100,0.494949494949495,0.494949494949495,w_nw
